"type","id","created","modified","mitre_attack_id","created_by_ref","name","description","object_marking_refs","x_mitre_version","external_references","aliases","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_contributors","revoked"
"intrusion-set","intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d","2017-05-31T21:32:06.777Z","2018-10-17T00:14:20.652Z","G0039","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Suckfly","[Suckfly](https://attack.mitre.org/groups/G0039) is a China-based threat group that has been active since at least 2014. (Citation: Symantec Suckfly March 2016)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0039', 'url': 'https://attack.mitre.org/groups/G0039', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Suckfly March 2016) (Citation: Symantec Suckfly May 2016)', 'source_name': 'Suckfly'}, {'url': 'http://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates', 'description': 'DiMaggio, J.. (2016, March 15). Suckfly: Revealing the secret life of your code signing certificates. Retrieved August 3, 2016.', 'source_name': 'Symantec Suckfly March 2016'}, {'url': 'http://www.symantec.com/connect/blogs/indian-organizations-targeted-suckfly-attacks', 'description': 'DiMaggio, J.. (2016, May 17). Indian organizations targeted in Suckfly attacks. Retrieved August 3, 2016.', 'source_name': 'Symantec Suckfly May 2016'}]","['Suckfly']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","G0062","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","TA459","[TA459](https://attack.mitre.org/groups/G0062) is a threat group believed to operate out of China that has targeted countries including Russia, Belarus, Mongolia, and others. (Citation: Proofpoint TA459 April 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0062', 'url': 'https://attack.mitre.org/groups/G0062', 'source_name': 'mitre-attack'}, {'description': '(Citation: Proofpoint TA459 April 2017)', 'source_name': 'TA459'}, {'url': 'https://www.proofpoint.com/us/threat-insight/post/apt-targets-financial-analysts', 'description': 'Axel F. (2017, April 27). APT Targets Financial Analysts with CVE-2017-0199. Retrieved February 15, 2018.', 'source_name': 'Proofpoint TA459 April 2017'}]","['TA459']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Valerii Marchuk, Cybersecurity Help s.r.o.']",""
"intrusion-set","intrusion-set--59140a2e-d117-4206-9b2c-2a8662bd9d46","2017-05-31T21:31:52.018Z","2018-10-17T00:14:20.652Z","G0015","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Taidoor","[Taidoor](https://attack.mitre.org/groups/G0015) is a threat group that has operated since at least 2009 and has primarily targeted the Taiwanese government. (Citation: TrendMicro Taidoor)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0015', 'url': 'https://attack.mitre.org/groups/G0015', 'source_name': 'mitre-attack'}, {'description': '(Citation: TrendMicro Taidoor)', 'source_name': 'Taidoor'}, {'url': 'http://www.trendmicro.com/cloud-content/us/pdfs/security-intelligence/white-papers/wp_the_taidoor_campaign.pdf', 'description': 'Trend Micro. (2012). The Taidoor Campaign. Retrieved November 12, 2014.', 'source_name': 'TrendMicro Taidoor'}]","['Taidoor']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983","2017-05-31T21:31:59.120Z","2018-10-17T00:14:20.652Z","G0028","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Threat Group-1314","[Threat Group-1314](https://attack.mitre.org/groups/G0028) is an unattributed threat group that has used compromised credentials to log into a victim's remote access infrastructure. (Citation: Dell TG-1314)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0028', 'url': 'https://attack.mitre.org/groups/G0028', 'source_name': 'mitre-attack'}, {'description': '(Citation: Dell TG-1314)', 'source_name': 'Threat Group-1314'}, {'description': '(Citation: Dell TG-1314)', 'source_name': 'TG-1314'}, {'url': 'http://www.secureworks.com/resources/blog/living-off-the-land/', 'description': 'Dell SecureWorks Counter Threat Unit Special Operations Team. (2015, May 28). Living off the Land. Retrieved January 26, 2016.', 'source_name': 'Dell TG-1314'}]","['Threat Group-1314', 'TG-1314']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c","2017-05-31T21:31:58.518Z","2018-10-17T00:14:20.652Z","G0027","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Threat Group-3390","[Threat Group-3390](https://attack.mitre.org/groups/G0027) is a Chinese threat group that has extensively used strategic Web compromises to target victims. (Citation: Dell TG-3390) The group has been active since at least 2010 and has targeted organizations in the aerospace, government, defense, technology, energy, and manufacturing sectors. (Citation: SecureWorks BRONZE UNION June 2017) (Citation: Securelist LuckyMouse June 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0027', 'url': 'https://attack.mitre.org/groups/G0027', 'source_name': 'mitre-attack'}, {'description': '(Citation: Dell TG-3390) (Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'Threat Group-3390'}, {'description': '(Citation: Dell TG-3390) (Citation: Nccgroup Emissary Panda May 2018) (Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'TG-3390'}, {'description': '(Citation: Gallagher 2015) (Citation: Nccgroup Emissary Panda May 2018) (Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'Emissary Panda'}, {'description': '(Citation: SecureWorks BRONZE UNION June 2017) (Citation: Nccgroup Emissary Panda May 2018)', 'source_name': 'BRONZE UNION'}, {'description': '(Citation: Nccgroup Emissary Panda May 2018) (Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'APT27'}, {'description': '(Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'Iron Tiger'}, {'description': '(Citation: Securelist LuckyMouse June 2018) (Citation: Hacker News LuckyMouse June 2018)', 'source_name': 'LuckyMouse'}, {'url': 'https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage', 'description': 'Dell SecureWorks Counter Threat Unit Threat Intelligence. (2015, August 5). Threat Group-3390 Targets Organizations for Cyberespionage. Retrieved August 18, 2018.', 'source_name': 'Dell TG-3390'}, {'url': 'http://arstechnica.com/security/2015/08/newly-discovered-chinese-hacking-group-hacked-100-websites-to-use-as-watering-holes/', 'description': 'Gallagher, S.. (2015, August 5). Newly discovered Chinese hacking group hacked 100+ websites to use as “watering holes”. Retrieved January 25, 2016.', 'source_name': 'Gallagher 2015'}, {'url': 'https://www.secureworks.com/research/bronze-union', 'description': 'Counter Threat Unit Research Team. (2017, June 27). BRONZE UNION Cyberespionage Persists Despite Disclosures. Retrieved July 13, 2017.', 'source_name': 'SecureWorks BRONZE UNION June 2017'}, {'url': 'https://www.nccgroup.trust/uk/about-us/newsroom-and-events/blogs/2018/may/emissary-panda-a-potential-new-malicious-tool/', 'description': 'Pantazopoulos, N., Henry T. (2018, May 18). Emissary Panda – A potential new malicious tool. Retrieved June 25, 2018.', 'source_name': 'Nccgroup Emissary Panda May 2018'}, {'url': 'https://thehackernews.com/2018/06/chinese-watering-hole-attack.html', 'description': 'Khandelwal, S. (2018, June 14). Chinese Hackers Carried Out Country-Level Watering Hole Attack. Retrieved August 18, 2018.', 'source_name': 'Hacker News LuckyMouse June 2018'}, {'url': 'https://securelist.com/luckymouse-hits-national-data-center/86083/', 'description': 'Legezo, D. (2018, June 13). LuckyMouse hits national data center to organize country-level waterholing campaign. Retrieved August 18, 2018.', 'source_name': 'Securelist LuckyMouse June 2018'}]","['Threat Group-3390', 'TG-3390', 'Emissary Panda', 'BRONZE UNION', 'APT27', 'Iron Tiger', 'LuckyMouse']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","G0076","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Thrip","[Thrip](https://attack.mitre.org/groups/G0076) is an espionage group that has targeted satellite communications, telecoms, and defense contractor companies in the U.S. and Southeast Asia. The group uses custom malware as well as ""living off the land"" techniques. (Citation: Symantec Thrip June 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0076', 'url': 'https://attack.mitre.org/groups/G0076', 'source_name': 'mitre-attack'}, {'description': '(Citation: Symantec Thrip June 2018)', 'source_name': 'Thrip'}, {'url': 'https://www.symantec.com/blogs/threat-intelligence/thrip-hits-satellite-telecoms-defense-targets', 'description': 'Security Response Attack Investigation Team. (2018, June 19). Thrip: Espionage Group Hits Satellite, Telecoms, and Defense Companies. Retrieved July 10, 2018.', 'source_name': 'Symantec Thrip June 2018'}]","['Thrip']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6","2017-05-31T21:31:49.816Z","2018-10-17T00:14:20.652Z","G0010","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Turla","[Turla](https://attack.mitre.org/groups/G0010) is a Russian-based threat group that has infected victims in over 45 countries, spanning a range of industries including government, embassies, military, education, research and pharmaceutical companies since 2004. Heightened activity was seen in mid-2015. [Turla](https://attack.mitre.org/groups/G0010) is known for conducting watering hole and spearphishing campaigns and leveraging in-house tools and malware. [Turla](https://attack.mitre.org/groups/G0010)’s espionage platform is mainly used against Windows machines, but has also been seen used against macOS and Linux machines. (Citation: Kaspersky Turla) (Citation: ESET Gazer Aug 2017) (Citation: CrowdStrike VENOMOUS BEAR) (Citation: ESET Turla Mosquito Jan 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0010', 'url': 'https://attack.mitre.org/groups/G0010', 'source_name': 'mitre-attack'}, {'description': '(Citation: Kaspersky Turla)', 'source_name': 'Turla'}, {'description': 'Based similarity in TTPs and malware used, Turla and Waterbug appear to be the same group. (Citation: Symantec Waterbug)', 'source_name': 'Waterbug'}, {'description': 'WhiteBear is a designation used by Securelist to describe a cluster of activity under broader G0010 activity. (Citation: Securelist WhiteBear Aug 2017)', 'source_name': 'WhiteBear'}, {'description': '(Citation: CrowdStrike VENOMOUS BEAR)', 'source_name': 'VENOMOUS BEAR'}, {'description': '(Citation: CrowdStrike VENOMOUS BEAR)', 'source_name': 'Snake'}, {'description': '(Citation: CrowdStrike VENOMOUS BEAR)', 'source_name': 'Krypton'}, {'url': 'https://securelist.com/the-epic-turla-operation/65545/', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2014, August 7). The Epic Turla Operation: Solving some of the mysteries of Snake/Uroburos. Retrieved December 11, 2014."", 'source_name': 'Kaspersky Turla'}, {'url': 'https://www.welivesecurity.com/wp-content/uploads/2017/08/eset-gazer.pdf', 'description': 'ESET. (2017, August). Gazing at Gazer: Turla’s new second stage backdoor. Retrieved September 14, 2017.', 'source_name': 'ESET Gazer Aug 2017'}, {'url': 'https://securelist.com/introducing-whitebear/81638/', 'description': ""Kaspersky Lab's Global Research & Analysis Team. (2017, August 30). Introducing WhiteBear. Retrieved September 21, 2017."", 'source_name': 'Securelist WhiteBear Aug 2017'}, {'url': 'http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf', 'description': 'Symantec. (2015, January 26). The Waterbug attack group. Retrieved April 10, 2015.', 'source_name': 'Symantec Waterbug'}, {'url': 'https://www.crowdstrike.com/blog/meet-crowdstrikes-adversary-of-the-month-for-march-venomous-bear/', 'description': 'Meyers, A. (2018, March 12). Meet CrowdStrike’s Adversary of the Month for March: VENOMOUS BEAR. Retrieved May 16, 2018.', 'source_name': 'CrowdStrike VENOMOUS BEAR'}, {'url': 'https://www.welivesecurity.com/wp-content/uploads/2018/01/ESET_Turla_Mosquito.pdf', 'description': 'ESET, et al. (2018, January). Diplomats in Eastern Europe bitten by a Turla mosquito. Retrieved July 3, 2018.', 'source_name': 'ESET Turla Mosquito Jan 2018'}]","['Turla', 'Waterbug', 'WhiteBear', 'VENOMOUS BEAR', 'Snake', 'Krypton']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Edward Millington']",""
"intrusion-set","intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff","2017-05-31T21:32:08.682Z","2018-10-17T00:14:20.652Z","G0044","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Winnti Group","[Winnti Group](https://attack.mitre.org/groups/G0044) is a threat group with Chinese origins that has been active since at least 2010. The group has heavily targeted the gaming industry, but it has also expanded the scope of its targeting. (Citation: Kaspersky Winnti April 2013) (Citation: Kaspersky Winnti June 2015) (Citation: Novetta Winnti April 2015) Some reporting suggests a number of other groups, including [Axiom](https://attack.mitre.org/groups/G0001), [APT17](https://attack.mitre.org/groups/G0025), and [Ke3chang](https://attack.mitre.org/groups/G0004), are closely linked to [Winnti Group](https://attack.mitre.org/groups/G0044). (Citation: 401 TRG Winnti Umbrella May 2018)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0044', 'url': 'https://attack.mitre.org/groups/G0044', 'source_name': 'mitre-attack'}, {'description': '(Citation: Kaspersky Winnti April 2013) (Citation: Kaspersky Winnti June 2015)', 'source_name': 'Winnti Group'}, {'description': '(Citation: Symantec Suckfly March 2016)', 'source_name': 'Blackfly'}, {'url': 'http://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates', 'description': 'DiMaggio, J.. (2016, March 15). Suckfly: Revealing the secret life of your code signing certificates. Retrieved August 3, 2016.', 'source_name': 'Symantec Suckfly March 2016'}, {'url': 'https://securelist.com/winnti-more-than-just-a-game/37029/', 'description': ""Kaspersky Lab's Global Research and Analysis Team. (2013, April 11). Winnti. More than just a game. Retrieved February 8, 2017."", 'source_name': 'Kaspersky Winnti April 2013'}, {'url': 'https://securelist.com/games-are-over/70991/', 'description': 'Tarakanov, D. (2015, June 22). Games are over: Winnti is now targeting pharmaceutical companies. Retrieved January 14, 2016.', 'source_name': 'Kaspersky Winnti June 2015'}, {'url': 'http://www.novetta.com/wp-content/uploads/2015/04/novetta_winntianalysis.pdf', 'description': 'Novetta Threat Research Group. (2015, April 7). Winnti Analysis. Retrieved February 8, 2017.', 'source_name': 'Novetta Winnti April 2015'}, {'url': 'https://401trg.com/burning-umbrella/', 'description': 'Hegel, T. (2018, May 3). Burning Umbrella: An Intelligence Report on the Winnti Umbrella and Associated State-Sponsored Attackers. Retrieved July 8, 2018.', 'source_name': '401 TRG Winnti Umbrella May 2018'}]","['Winnti Group', 'Blackfly']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Edward Millington']",""
"intrusion-set","intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756","2017-05-31T21:31:53.579Z","2018-10-17T00:14:20.652Z","G0018","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","admin@338","[admin@338](https://attack.mitre.org/groups/G0018) is a China-based cyber threat group. It has previously used newsworthy events as lures to deliver malware and has primarily targeted organizations involved in financial, economic, and trade policy, typically using publicly available RATs such as [PoisonIvy](S0012), as well as some non-public backdoors. (Citation: FireEye admin@338)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0018', 'url': 'https://attack.mitre.org/groups/G0018', 'source_name': 'mitre-attack'}, {'description': '(Citation: FireEye admin@338)', 'source_name': 'admin@338'}, {'url': 'https://www.fireeye.com/blog/threat-research/2015/11/china-based-threat.html', 'description': 'FireEye Threat Intelligence. (2015, December 1). China-based Cyber Threat Group Uses Dropbox for Malware Communications and Targets Hong Kong Media Outlets. Retrieved December 4, 2015.', 'source_name': 'FireEye admin@338'}]","['admin@338']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","",""
"intrusion-set","intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f","2017-05-31T21:32:09.054Z","2018-10-17T00:14:20.652Z","G0045","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","menuPass","[menuPass](https://attack.mitre.org/groups/G0045) is a threat group that appears to originate from China and has been active since approximately 2009. The group has targeted healthcare, defense, aerospace, and government sectors, and has targeted Japanese victims since at least 2014. In 2016 and 2017, the group targeted managed IT service providers, manufacturing and mining companies, and a university. (Citation: Palo Alto menuPass Feb 2017) (Citation: Crowdstrike CrowdCast Oct 2013) (Citation: FireEye Poison Ivy) (Citation: PWC Cloud Hopper April 2017) (Citation: FireEye APT10 April 2017)","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","1.0","[{'external_id': 'G0045', 'url': 'https://attack.mitre.org/groups/G0045', 'source_name': 'mitre-attack'}, {'description': '(Citation: Palo Alto menuPass Feb 2017)', 'source_name': 'menuPass'}, {'description': '(Citation: Palo Alto menuPass Feb 2017) (Citation: Accenture Hogfish April 2018)', 'source_name': 'Stone Panda'}, {'description': '(Citation: Palo Alto menuPass Feb 2017) (Citation: Accenture Hogfish April 2018)', 'source_name': 'APT10'}, {'description': '(Citation: PWC Cloud Hopper April 2017)', 'source_name': 'Red Apollo'}, {'description': '(Citation: PWC Cloud Hopper April 2017)', 'source_name': 'CVNX'}, {'description': '(Citation: Accenture Hogfish April 2018)', 'source_name': 'HOGFISH'}, {'url': 'http://researchcenter.paloaltonetworks.com/2017/02/unit42-menupass-returns-new-malware-new-attacks-japanese-academics-organizations/', 'description': 'Miller-Osborn, J. and Grunzweig, J.. (2017, February 16). menuPass Returns with New Malware and New Attacks Against Japanese Academics and Organizations. Retrieved March 1, 2017.', 'source_name': 'Palo Alto menuPass Feb 2017'}, {'url': 'https://www.slideshare.net/CrowdStrike/crowd-casts-monthly-you-have-an-adversary-problem', 'description': 'Crowdstrike. (2013, October 16). CrowdCasts Monthly: You Have an Adversary Problem. Retrieved March 1, 2017.', 'source_name': 'Crowdstrike CrowdCast Oct 2013'}, {'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-poison-ivy.pdf', 'description': 'FireEye. (2014). POISON IVY: Assessing Damage and Extracting Intelligence. Retrieved November 12, 2014.', 'source_name': 'FireEye Poison Ivy'}, {'url': 'https://www.pwc.co.uk/cyber-security/pdf/cloud-hopper-report-final-v4.pdf', 'description': 'PwC and BAE Systems. (2017, April). Operation Cloud Hopper. Retrieved April 5, 2017.', 'source_name': 'PWC Cloud Hopper April 2017'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/04/apt10_menupass_grou.html', 'description': 'FireEye iSIGHT Intelligence. (2017, April 6). APT10 (MenuPass Group): New Tools, Global Campaign Latest Manifestation of Longstanding Threat. Retrieved June 29, 2017.', 'source_name': 'FireEye APT10 April 2017'}, {'url': 'https://www.accenture.com/t20180423T055005Z_w_/se-en/_acnmedia/PDF-76/Accenture-Hogfish-Threat-Analysis.pdf', 'description': 'Accenture Security. (2018, April 23). Hogfish Redleaves Campaign. Retrieved July 2, 2018.', 'source_name': 'Accenture Hogfish April 2018'}]","['menuPass', 'Stone Panda', 'APT10', 'Red Apollo', 'CVNX', 'HOGFISH']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['Edward Millington', 'Michael Cox']",""
