"type","id","created","modified","mitre_attack_id","created_by_ref","object_marking_refs","source_ref","relationship_type","target_ref","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references","x_mitre_deprecated"
"relationship","relationship--762f85a3-0120-4b09-aafd-3f460764e85f","2017-05-31T21:33:27.034Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--c47f937f-1022-4f42-8525-e7a4779a14cb","uses","malware--8beac7c2-48d2-4cd9-9b15-6c452f38ac06","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--3b521f87-a77d-4c8d-8ab8-ffc6dbc3d62e","2017-05-31T21:33:27.060Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648","uses","attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT18](https://attack.mitre.org/groups/G0026) actors leverage legitimate credentials to log into external remote services.","[{'url': 'https://www.rsaconference.com/writable/presentations/file_upload/hta-f02-detecting-and-responding-to-advanced-threats-within-exchange-environments.pdf', 'description': 'Adair, S. (2017, February 17). Detecting and Responding to Advanced Threats within Exchange Environments. Retrieved March 20, 2017.', 'source_name': 'RSA2017 Detect and Respond Adair'}]",""
"relationship","relationship--89c6bcd7-e330-4902-8296-0918923d6573","2017-05-31T21:33:27.060Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648","uses","tool--bba595da-b73a-4354-aa6c-224d4de7cb4e","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--4f2e62d0-5345-45dc-9e9d-46bb11c5f35d","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6","uses","attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT19](https://attack.mitre.org/groups/G0073) downloaded and launched code within a SCT file.","[{'url': 'https://www.fireeye.com/blog/threat-research/2017/06/phished-at-the-request-of-counsel.html', 'description': 'Ahl, I. (2017, June 06). Privileges and Credentials: Phished at the Request of Counsel. Retrieved May 17, 2018.', 'source_name': 'FireEye APT19'}]",""
"relationship","relationship--3bcfc38f-5fe8-4c66-8352-d3ba71c4f3ec","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6","uses","attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT19](https://attack.mitre.org/groups/G0073) configured its payload to inject into the rundll32.exe.","[{'url': 'https://www.fireeye.com/blog/threat-research/2017/06/phished-at-the-request-of-counsel.html', 'description': 'Ahl, I. (2017, June 06). Privileges and Credentials: Phished at the Request of Counsel. Retrieved May 17, 2018.', 'source_name': 'FireEye APT19'}]",""
"relationship","relationship--322703cc-c8f9-4046-8a61-e165a2d11bc7","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6","uses","attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT19](https://attack.mitre.org/groups/G0073) used an HTTP malware variant and a Port 22 malware variant to collect the MAC address and IP address from the victim’s machine.","[{'url': 'https://researchcenter.paloaltonetworks.com/2016/01/new-attacks-linked-to-c0d0s0-group/', 'description': 'Grunzweig, J., Lee, B. (2016, January 22). New Attacks Linked to C0d0so0 Group. Retrieved August 2, 2018.', 'source_name': 'Unit 42 C0d0so0 Jan 2016'}]",""
"relationship","relationship--45f35ec0-73a8-42a6-b879-d800d27211c8","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6","uses","attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT19](https://attack.mitre.org/groups/G0073) uses a Port 22 malware variant to modify several Registry keys.","[{'url': 'https://researchcenter.paloaltonetworks.com/2016/01/new-attacks-linked-to-c0d0s0-group/', 'description': 'Grunzweig, J., Lee, B. (2016, January 22). New Attacks Linked to C0d0so0 Group. Retrieved August 2, 2018.', 'source_name': 'Unit 42 C0d0so0 Jan 2016'}]",""
"relationship","relationship--644b6c21-90f0-43b7-8da4-7f6f24ddabb6","2017-05-31T21:33:27.038Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) has downloaded additional files, including by using a first-stage downloader to contact the C2 server to obtain the second-stage implant.","[{'url': 'https://download.bitdefender.com/resources/media/materials/white-papers/en/Bitdefender_In-depth_analysis_of_APT28%E2%80%93The_Political_Cyber-Espionage.pdf', 'description': 'Bitdefender. (2015, December). APT28 Under the Scope. Retrieved February 23, 2017.', 'source_name': 'Bitdefender APT28 Dec 2015'}, {'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]",""
"relationship","relationship--48f662fe-1ba2-4c19-b782-dd06d9fb67fa","2017-05-31T21:33:27.039Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) has used tools to take screenshots from victims.","[{'url': 'http://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-part-2.pdf', 'description': 'ESET. (2016, October). En Route with Sednit - Part 2: Observing the Comings and Goings. Retrieved November 21, 2016.', 'source_name': 'ESET Sednit Part 2'}, {'url': 'https://researchcenter.paloaltonetworks.com/2017/02/unit42-xagentosx-sofacys-xagent-macos-tool/', 'description': ""Robert Falcone. (2017, February 14). XAgentOSX: Sofacy's Xagent macOS Tool. Retrieved July 12, 2017."", 'source_name': 'XAgentOSX'}, {'url': 'https://www.justice.gov/file/1080281/download', 'description': 'Mueller, R. (2018, July 13). Indictment - United States of America vs. VIKTOR BORISOVICH NETYKSHO, et al. Retrieved September 13, 2018.', 'source_name': 'DOJ GRU Indictment Jul 2018'}]",""
"relationship","relationship--2d450e2f-25c9-49af-b83f-6c91029ed28a","2017-05-31T21:33:27.039Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) has used tools to perform keylogging.","[{'url': 'http://download.microsoft.com/download/4/4/C/44CDEF0E-7924-4787-A56A-16261691ACE3/Microsoft_Security_Intelligence_Report_Volume_19_English.pdf', 'description': 'Anthe, C. et al. (2015, October 19). Microsoft Security Intelligence Report Volume 19. Retrieved December 23, 2015.', 'source_name': 'Microsoft SIR Vol 19'}, {'url': 'https://www.justice.gov/file/1080281/download', 'description': 'Mueller, R. (2018, July 13). Indictment - United States of America vs. VIKTOR BORISOVICH NETYKSHO, et al. Retrieved September 13, 2018.', 'source_name': 'DOJ GRU Indictment Jul 2018'}]",""
"relationship","relationship--78e8d9e6-48b7-473f-af94-43f626de7931","2017-05-31T21:33:27.040Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","An [APT28](https://attack.mitre.org/groups/G0007) backdoor may collect the entire contents of an inserted USB device.","[{'url': 'http://download.microsoft.com/download/4/4/C/44CDEF0E-7924-4787-A56A-16261691ACE3/Microsoft_Security_Intelligence_Report_Volume_19_English.pdf', 'description': 'Anthe, C. et al. (2015, October 19). Microsoft Security Intelligence Report Volume 19. Retrieved December 23, 2015.', 'source_name': 'Microsoft SIR Vol 19'}]",""
"relationship","relationship--3d635b23-78b7-4de4-9417-8077787c7c0b","2017-05-31T21:33:27.026Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--5c49bc54-9929-48ca-b581-7018219b5a97","mitigates","attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--e1275bcd-0462-4f79-b18f-2132b0bb74ec","2017-05-31T21:33:27.019Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--c88151a5-fe3f-4773-8147-d801587065a4","mitigates","attack-pattern--327f3cc5-eea1-42d4-a6cd-ed34b7ce8f61","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--fa04ac7f-206f-42ad-b0c7-499e57bc99ce","2017-05-31T21:33:27.030Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--8bd1ae32-a686-48f4-a6f8-470287f76152","mitigates","attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--49dd2ac1-cd3a-46db-89d7-307c65971a3d","2017-05-31T21:33:27.024Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--96150c35-466f-4f0a-97a9-ae87ee27f751","mitigates","attack-pattern--02fefddc-fb1b-423f-a76b-7552dd211d4d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--162d2d29-7810-499c-a9ab-08b60cd0e713","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--91816292-3686-4a6e-83c4-4c08513b9b57","mitigates","attack-pattern--7d6f590f-544b-45b4-9a42-e0805f342af3","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--b1ee5cba-d4e0-4af0-aa5c-5faacfdb0dbc","2017-05-31T21:33:27.023Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--f28a20fd-d173-4603-807e-2cb3f51bdf04","mitigates","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--a65de154-e0dd-445f-9f26-8459a287c790","2017-05-31T21:33:27.030Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--ff5d862a-ae6b-4833-8c15-e235d654d28e","mitigates","attack-pattern--9b52fca7-1a36-4da0-b62d-da5bd83b4d69","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--5a491b91-739f-498b-b8f2-b14aaea07893","2017-05-31T21:33:27.026Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--0472af99-f25c-4abe-9fce-010fa3450e72","mitigates","attack-pattern--ba8e391f-14b5-496f-81f2-2d5ecd646c1c","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--069e82d5-89f2-4477-a1f5-115be8ab040a","2017-05-31T21:33:27.021Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--96913243-2b5e-4483-a65c-bb152ddd2f04","mitigates","attack-pattern--46944654-fcc1-4f63-9dad-628102376586","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--4b12c645-96fc-45ac-b515-8333d6e254ef","2017-05-31T21:33:27.017Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","course-of-action--d0fcf37a-b6c4-4745-9c43-4fcdb8bfc88e","mitigates","attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--51d06864-d5de-4286-b2bb-561a8d2c4d49","2017-12-14T16:46:06.044Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","An [APT28](https://attack.mitre.org/groups/G0007) loader Trojan will enumerate the victim's processes searching for explorer.exe if its current process does not have necessary permissions.","[{'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]",""
"relationship","relationship--08fd666f-684f-4e78-876a-48cb92572c3a","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--dc27c2ec-c5f9-4228-ba57-d67b590bda93","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","An [APT28](https://attack.mitre.org/groups/G0007) loader Trojan saves its payload with hidden file attributes.","[{'url': 'https://pan-unit42.github.io/playbook_viewer/', 'description': 'Unit 42. (2017, December 15). Unit 42 Playbook Viewer. Retrieved December 20, 2017.', 'source_name': 'Unit 42 Playbook Dec 2017'}]",""
"relationship","relationship--a358f0a9-b5b9-4a84-8c83-dc0a1325d63e","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) exploited a Windows SMB Remote Code Execution Vulnerability to conduct lateral movement.","[{'url': 'https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/rpt-apt28.pdf', 'description': 'FireEye. (2015). APT28: A WINDOW INTO RUSSIA’S CYBER ESPIONAGE OPERATIONS?. Retrieved August 19, 2015.', 'source_name': 'FireEye APT28'}, {'url': 'https://www.fireeye.com/blog/threat-research/2017/08/apt28-targets-hospitality-sector.html', 'description': 'Smith, L. and Read, B.. (2017, August 11). APT28 Targets Hospitality Sector, Presents Threat to Travelers. Retrieved August 17, 2017.', 'source_name': 'FireEye APT28 Hospitality Aug 2017'}, {'url': 'https://technet.microsoft.com/en-us/library/security/ms17-010.aspx#ID0ERPAG', 'description': 'Microsoft. (2017, March 14). Microsoft Security Bulletin MS17-010 - Critical. Retrieved August 17, 2017.', 'source_name': 'MS17-010 March 2017'}]",""
"relationship","relationship--a3ee84d8-139e-4703-97c9-53cdeea94f66","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) uses cmd.exe to execute commands.","[{'url': 'https://researchcenter.paloaltonetworks.com/2018/06/unit42-sofacy-groups-parallel-attacks/', 'description': 'Lee, B., Falcone, R. (2018, June 06). Sofacy Group’s Parallel Attacks. Retrieved June 18, 2018.', 'source_name': 'Palo Alto Sofacy 06-2018'}]",""
"relationship","relationship--1ba59a68-1883-492d-8cd8-f22656eb58a4","2018-10-17T00:14:20.652Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT28](https://attack.mitre.org/groups/G0007) has collected emails from victim Microsoft Exchange servers.","[{'url': 'https://www.justice.gov/file/1080281/download', 'description': 'Mueller, R. (2018, July 13). Indictment - United States of America vs. VIKTOR BORISOVICH NETYKSHO, et al. Retrieved September 13, 2018.', 'source_name': 'DOJ GRU Indictment Jul 2018'}]",""
"relationship","relationship--92c68b65-18b8-44e9-a368-692048ba9611","2017-05-31T21:33:27.041Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","malware--7343e208-7cab-45f2-a47b-41ba5e2f0fab","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--bceada36-e6ba-49b9-b9f8-99e37e6cbf9e","2017-05-31T21:33:27.041Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","malware--2dd34b01-6110-4aac-835d-b5e7b936b0be","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--80b30059-28a5-4eaa-9d7c-193875bbccd0","2018-04-18T17:59:24.739Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c","uses","tool--96fd6cc4-a693-4118-83ec-619e5352d07d","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","","",""
"relationship","relationship--7f78df2e-e6e9-43f1-815b-58e4a10fc594","2017-05-31T21:33:27.048Z","2018-10-17T00:14:20.652Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542","uses","attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","[APT29](https://attack.mitre.org/groups/G0016) has used encoded PowerShell scripts uploaded to [CozyCar](S0046) installations to download and install [SeaDuke](S0053). [APT29](https://attack.mitre.org/groups/G0016) also used PowerShell scripts to evade defenses.","[{'url': 'http://www.symantec.com/connect/blogs/forkmeiamfamous-seaduke-latest-weapon-duke-armory', 'description': 'Symantec Security Response. (2015, July 13). “Forkmeiamfamous”: Seaduke, latest weapon in the Duke armory. Retrieved July 22, 2015.', 'source_name': 'Symantec Seaduke 2015'}, {'url': 'http://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016', 'description': 'Dunwoody, M. and Carr, N.. (2016, September 27). No Easy Breach DerbyCon 2016. Retrieved October 4, 2016.', 'source_name': 'Mandiant No Easy Breach'}]",""
