"type","id","created","modified","created_by_ref","name","description","external_references","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version"
"course-of-action","course-of-action--80c91478-ac87-434f-bee7-11f37aec4d74","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Dynamic Data Exchange Mitigation","Ensure Protected View is enabled. (Citation: Microsoft Protected View)

Registry keys specific to Microsoft Office feature control security can be set to disable automatic DDE/OLE execution. (Citation: Microsoft DDE Advisory Nov 2017) (Citation: BleepingComputer DDE Disabled in Word Dec 2017)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1173', 'external_id': 'T1173'}, {'source_name': 'BleepingComputer DDE Disabled in Word Dec 2017', 'description': 'Cimpanu, C. (2017, December 15). Microsoft Disables DDE Feature in Word to Prevent Further Malware Attacks. Retrieved December 19, 2017.', 'url': 'https://www.bleepingcomputer.com/news/microsoft/microsoft-disables-dde-feature-in-word-to-prevent-further-malware-attacks/'}, {'source_name': 'Microsoft Protected View', 'description': 'Microsoft. (n.d.). What is Protected View?. Retrieved November 22, 2017.', 'url': 'https://support.office.com/en-us/article/What-is-Protected-View-d6f09ac7-e6b9-4495-8e43-2bbcdbcb6653'}, {'source_name': 'Microsoft DDE Advisory Nov 2017', 'description': 'Microsoft. (2017, November 8). Microsoft Security Advisory 4053440 - Securely opening Microsoft Office documents that contain Dynamic Data Exchange (DDE) fields. Retrieved November 21, 2017.', 'url': 'https://technet.microsoft.com/library/security/4053440'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--383caaa3-c46a-4f61-b2e3-653eb132f0e7","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Email Collection Mitigation","Use of encryption provides an added layer of security to sensitive information sent over email. Encryption using public key cryptography requires the adversary to obtain the private certificate along with an encryption key to decrypt messages.

Use of two-factor authentication for public-facing webmail servers is also a recommended best practice to minimize the usefulness of user names and passwords to adversaries.

Identify unnecessary system utilities or potentially malicious software that may be used to collect email data files or access the corporate email server, and audit and/or block them by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1114', 'external_id': 'T1114'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--56db6ccc-433d-4411-8383-c3fd7053e2c8","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Execution through API Mitigation","Mitigating specific API calls will likely have unintended side effects, such as preventing legitimate software from operating properly. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identifying subsequent malicious behavior. Audit and/or block potentially malicious software by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1106', 'external_id': 'T1106'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--cfd2cd3b-93e7-4b3e-ab46-f8bcafdbdfcf","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Execution through Module Load Mitigation","Directly mitigating module loads and API calls related to module loads will likely have unintended side effects, such as preventing legitimate software from operating properly. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identifying and correlated subsequent behavior to determine if it is the result of malicious activity.","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1129', 'external_id': 'T1129'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Exfiltration Over Alternative Protocol Mitigation","Follow best practices for network firewall configurations to allow only necessary ports and traffic to enter and exit the network. For example, if services like FTP are not required for sending information outside of a network, then block FTP-related ports at the network perimeter. Enforce proxies and use dedicated servers for services such as DNS and only allow those systems to communicate over respective ports/protocols, instead of all systems within a network. (Citation: TechNet Firewall Design) These actions will help reduce command and control and exfiltration path opportunities.

Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary command and control infrastructure and malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1048', 'external_id': 'T1048'}, {'source_name': 'TechNet Firewall Design', 'description': 'Microsoft. (2004, February 6). Perimeter Firewall Design. Retrieved April 25, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc700828.aspx'}, {'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--92c28497-2820-445e-9f3e-a03dd77dc0c8","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Exfiltration Over Command and Control Channel Mitigation","Mitigations for command and control apply. Network intrusion detection and prevention systems that use network signatures to identify traffic for specific adversary malware can be used to mitigate activity at the network level. Signatures are often for unique indicators within protocols and may be based on the specific obfuscation technique used by a particular adversary or tool, and will likely be different across various malware families and versions. Adversaries will likely change tool command and control signatures over time or construct protocols in such a way to avoid detection by common defensive tools. (Citation: University of Birmingham C2)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1041', 'external_id': 'T1041'}, {'source_name': 'University of Birmingham C2', 'description': 'Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.', 'url': 'https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--e547ed6a-f1ca-40df-8613-2ce27927f145","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Exfiltration Over Physical Medium Mitigation","Disable Autorun if it is unnecessary. (Citation: Microsoft Disable Autorun) Disallow or restrict removable media at an organizational policy level if they are not required for business operations. (Citation: TechNet Removable Media Control)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1052', 'external_id': 'T1052'}, {'source_name': 'Microsoft Disable Autorun', 'description': 'Microsoft. (n.d.). How to disable the Autorun functionality in Windows. Retrieved April 20, 2016.', 'url': 'https://support.microsoft.com/en-us/kb/967715'}, {'source_name': 'TechNet Removable Media Control', 'description': 'Microsoft. (2007, August 31). https://technet.microsoft.com/en-us/library/cc771759(v=ws.10).aspx. Retrieved April 20, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/cc772540(v=ws.10).aspx'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--92e6d080-ca3f-4f95-bc45-172a32c4e502","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Exploitation of Vulnerability Mitigation","Update software regularly by employing patch management for internal enterprise endpoints and servers. Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization. Make it difficult for adversaries to advance their operation through exploitation of undiscovered or unpatched vulnerabilities by using sandboxing, virtualization, and exploit prevention tools such as the Microsoft Enhanced Mitigation Experience Toolkit. (Citation: SRD EMET)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1068', 'external_id': 'T1068'}, {'source_name': 'SRD EMET', 'description': 'SRD Blog Author. (2014, July 31). Announcing EMET 5.0. Retrieved November 12, 2014.', 'url': 'http://blogs.technet.com/b/srd/archive/2014/07/31/announcing-emet-v5.aspx'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--d4fd04e0-d1a4-4b5a-a5bb-16683cdbcce2","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","External Remote Services Mitigation","Limit access to remote services through centrally managed concentrators such as VPNs and other managed remote access systems. Deny direct remote access to internal systems through uses of network proxies, gateways, and firewalls as appropriate. Disable or block services such as Windows Remote Management can be used externally. Use strong two-factor or multi-factor authentication for remote service accounts to mitigate an adversary's ability to leverage stolen credentials, but be aware of Two-Factor Authentication Interception techniques for some two-factor authentication implementations.","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1133', 'external_id': 'T1133'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
"course-of-action","course-of-action--cba5667e-e3c6-44a4-811c-266dbc00e440","2018-01-17T12:56:55.080Z","2018-01-17T12:56:55.080Z","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","Extra Window Memory Injection Mitigation","This type of attack technique cannot be easily mitigated with preventive controls since it is based on the abuse of operating system design features. For example, mitigating specific API calls will likely have unintended side effects, such as preventing legitimate software (i.e., security products) from operating properly. Efforts should be focused on preventing adversary tools from running earlier in the chain of activity and on identifying subsequent malicious behavior.

Although EWM injection may be used to evade certain types of defenses, it is still good practice to identify potentially malicious software that may be used to perform adversarial actions and audit and/or block it by using whitelisting (Citation: Beechey 2010) tools, like AppLocker, (Citation: Windows Commands JPCERT) (Citation: NSA MS AppLocker) or Software Restriction Policies (Citation: Corio 2008) where appropriate. (Citation: TechNet Applocker vs SRP)","[{'source_name': 'mitre-attack', 'url': 'https://attack.mitre.org/wiki/Technique/T1181', 'external_id': 'T1181'}, {'source_name': 'Beechey 2010', 'description': 'Beechey, J. (2010, December). Application Whitelisting: Panacea or Propaganda?. Retrieved November 18, 2014.', 'url': 'http://www.sans.org/reading-room/whitepapers/application/application-whitelisting-panacea-propaganda-33599'}, {'source_name': 'Windows Commands JPCERT', 'description': 'Tomonaga, S. (2016, January 26). Windows Commands Abused by Attackers. Retrieved February 2, 2016.', 'url': 'http://blog.jpcert.or.jp/2016/01/windows-commands-abused-by-attackers.html'}, {'source_name': 'NSA MS AppLocker', 'description': 'NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.', 'url': 'https://www.iad.gov/iad/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm'}, {'source_name': 'Corio 2008', 'description': 'Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.', 'url': 'http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx'}, {'source_name': 'TechNet Applocker vs SRP', 'description': 'Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.', 'url': 'https://technet.microsoft.com/en-us/library/ee791851.aspx'}]","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0"
