"type","id","created","modified","mitre_attack_id","created_by_ref","relationship_type","source_ref","target_ref","object_marking_refs","spec_version","x_mitre_attack_spec_version","x_mitre_domains","x_mitre_modified_by_ref","x_mitre_version","description","external_references"
"relationship","relationship--8467ea5f-cb0d-4eb6-b524-8bfd01e58721","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--80c91478-ac87-434f-bee7-11f37aec4d74","attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--42ab2855-fe9b-4ed2-bef7-db3a9dcf5a89","2017-05-31T21:33:27.029Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--383caaa3-c46a-4f61-b2e3-653eb132f0e7","attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--678be242-66fd-40b8-bbf1-24c3dda77895","2017-05-31T21:33:27.029Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--56db6ccc-433d-4411-8383-c3fd7053e2c8","attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--ef2b823b-2fb1-442a-9d91-cf088242f6a6","2017-05-31T21:33:27.031Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--cfd2cd3b-93e7-4b3e-ab46-f8bcafdbdfcf","attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--6f991c49-462a-4cb8-8096-15c77f7ccace","2017-05-31T21:33:27.022Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80","attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--cd38481c-7c23-4e72-b1b4-056830f5f7f3","2017-05-31T21:33:27.021Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--92c28497-2820-445e-9f3e-a03dd77dc0c8","attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--2083aef8-4d72-4bef-8cbc-33f2c5f4a176","2017-05-31T21:33:27.022Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--e547ed6a-f1ca-40df-8613-2ce27927f145","attack-pattern--e6415f09-df0e-48de-9aba-928c902b7549","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--d2a028a0-3c4f-4984-be51-80dbcf93a1a9","2017-05-31T21:33:27.024Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--92e6d080-ca3f-4f95-bc45-172a32c4e502","attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--a93e5f9f-5c8c-4832-93db-a6c180840a43","2017-05-31T21:33:27.031Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--d4fd04e0-d1a4-4b5a-a5bb-16683cdbcce2","attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--f6483534-196c-4540-a456-985594171cd8","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--cba5667e-e3c6-44a4-811c-266dbc00e440","attack-pattern--52f3d5a6-8a0f-4f82-977e-750abf90d0b0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--bb523d35-52f1-4c61-a8de-b4605ce9e596","2017-05-31T21:33:27.018Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--515f6584-fa98-44fe-a4e8-e428c7188514","attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--8ff745b7-9985-4781-a8bc-dae6d71233d3","2017-05-31T21:33:27.029Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--34efb2fd-4dc2-40d4-a564-0c147c85034d","attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--77fad92a-72ba-44d2-b4cb-a3079fbdb256","2017-05-31T21:33:27.018Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--902286b2-96cc-4dd7-931f-e7340c9961da","attack-pattern--0c8ab3eb-df48-4b9c-ace7-beacaac81cc5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--c7047518-c63f-41b5-a803-1ed54066a62e","2017-05-31T21:33:27.022Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--1022138b-497c-40e6-b53a-13351cbd4090","attack-pattern--0ca7beef-9bbc-4e35-97cf-437384ddce6a","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--e432b3bc-5539-40e5-bce2-3ba6f463b571","2017-05-31T21:33:27.026Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--2ace01f8-67c8-43eb-b7b1-a7b9f1fe67e1","attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--66a16f64-8c0d-4647-8589-83ea8ef4fbd3","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--7009ba4d-83d4-4851-9fbb-e09e28497765","attack-pattern--b77cf5f3-6060-475d-bd60-40ccbf28fdc2","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--47639246-6268-4a7e-9670-965873bdfb42","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--1a7f5bd3-f6ee-4bd7-b949-2f3632ad6158","attack-pattern--6fb6408c-0db3-41d9-a3a1-a32e5f16454e","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--0bc1693e-d481-46d7-bd62-3ed6884986d2","2017-05-31T21:33:27.023Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--aaa92b37-f96c-4a0a-859c-b1cb6faeb13d","attack-pattern--a6525aec-acc4-47fe-92f9-b9b4de4b9228","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--94db2b6e-c01c-4aec-9229-4a6dcda3c6ee","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--03c0c586-50ed-45a7-95f4-f496d7eb5330","attack-pattern--086952c4-5b90-4185-b573-02bad8e11953","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--36adf5c8-2426-41e1-807d-f4d7958b9d54","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--84d633a4-dd93-40ca-8510-40238c021931","attack-pattern--dc27c2ec-c5f9-4228-ba57-d67b590bda93","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--0fe893d6-a52f-4828-a792-eeb6a3e4f979","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--12cba7de-0a22-4a56-b51e-c514c67c3b43","attack-pattern--ce73ea43-8e77-47ba-9c11-5e9c9c58b9ff","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--edb697fa-d6b2-400a-acad-ccacc38c87c0","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a","attack-pattern--04ee0cb7-dac3-4c6c-9387-4c6aa096f4cf","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--9692d2b6-c933-4c1a-8ea0-1f0babfeeec9","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--7aee8ea0-0baa-4232-b379-5d9ce98352cf","attack-pattern--66f73398-8394-4711-85e5-34c8540b22a5","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--4aecd118-a823-4859-9245-90155a0bbe11","2017-05-31T21:33:27.023Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--2c3ce852-06a2-40ee-8fe6-086f6402a739","attack-pattern--4be89c7c-ace6-4876-9377-c8d54cef3d63","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--3e9d8f68-a9c6-4be7-9639-56b64d4f600a","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--33f76731-b840-446f-bee0-53687dad24d9","attack-pattern--62166220-e498-410f-a90a-19d4339d4e99","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--5978c8e0-8b60-4ad5-8fc9-9fa1ee4d7387","2017-05-31T21:33:27.024Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--4b998a71-7b8f-4dcc-8f3f-277f2e740271","attack-pattern--00d0b012-8a03-410e-95de-5826bf542de6","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--dd21c8fe-caf8-40df-b049-787ba465eef7","2017-05-31T21:33:27.024Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--6cac62ce-550b-4793-8ee6-6a1b8836edb0","attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--403863dd-5b73-4987-9397-e8c5b25041cc","2017-05-31T21:33:27.023Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--da8a87d2-946d-4c34-9a30-709058b98996","attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--67bde2b2-49d1-4a61-8fe7-1a48c58089e6","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--8a61f6b9-6b7a-4cf2-8e08-f1e26434f6df","attack-pattern--91ce1ede-107f-4d8b-bf4c-735e8789c94b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--85bddba6-3848-4d2d-a4fa-4c4b71274a02","2017-05-31T21:33:27.031Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--23061b40-a7b6-454f-8950-95d5ff80331c","attack-pattern--d519cfd5-f3a8-43a9-a846-ed0bb40672b1","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--0ac55ad4-0f16-416e-bf88-67ee1aad85ab","2017-05-31T21:33:27.030Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--ec418d1b-4963-439f-b055-f914737ef362","attack-pattern--f792d02f-813d-402b-86a5-ab98cb391d3b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--dce95526-cb24-4d3e-9b3b-de704e0730e4","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--56648de3-8947-4559-90c4-eda10acc0f5a","attack-pattern--9e09ddb2-1746-4448-9cad-7f8b41777d6d","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--918956f2-db79-4721-8741-3b461a280e51","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--77fd4d73-6b79-4593-82e7-e4a439cc7604","attack-pattern--04ef4356-8926-45e2-9441-634b6f3dcecb","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--0a4e270a-5641-424d-a343-437ae9548125","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--6e7db820-9735-4545-bc64-039bc4ce354b","attack-pattern--a0a189c8-d3bd-4991-bf6f-153d185ee373","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--126bfb52-654a-4056-be93-37a06f8d6a32","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--54246e2e-683f-4bf2-be4c-d7d5a60e7d22","attack-pattern--0dbf5f1b-a560-4d51-ac1b-d70caab3e1f0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--bdd223c2-8d3a-4c99-b261-402b7daaace5","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--7a6e5ca3-562f-4185-a323-f3b62b5b2e6b","attack-pattern--6e6845c2-347a-4a6f-a2d1-b74a18ebd352","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--48b9ca0c-925b-4f6a-8f25-459b2489be7c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--121b2863-5b97-4538-acb3-f8aae070ec13","attack-pattern--dd901512-6e37-4155-943b-453e3777b125","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--a6a8e3e4-faa7-4c9f-9460-fabbbc8c844c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--402e92cd-5608-4f4b-9a34-a2c962e4bcd7","attack-pattern--e99ec083-abdd-48de-ad87-4dbf6f8ba2a4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--d9ae86e6-377b-45d5-b32c-89776fd7755c","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--e333cf16-5bfa-453e-8e6a-3a4c63d6bfcc","attack-pattern--53bfc8bf-8f76-4cd7-8958-49a884ddb3ee","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--cfe1e092-57a9-4f7e-ba4a-794bfa797de8","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--c47a9b55-8f61-4b82-b833-1db6242c754e","attack-pattern--c0a384a4-9a25-40e1-97b6-458388474bc8","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--ab6dbf38-dfed-4bfa-9d7d-bbe6864f82d3","2017-12-14T16:46:06.044Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--06824aa2-94a5-474c-97f6-57c2e983d885","attack-pattern--36675cd3-fe00-454c-8516-aebecacbe9d9","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--87f4c47d-b94d-4a1e-9c4b-be671a99e6f0","2017-05-31T21:33:27.021Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--9ab7de33-99b2-4d8d-8cf3-182fa0015cc2","attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--efa2ae6b-8942-4ea2-80ca-b4181dd01427","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--94f6b4f5-b528-4f50-91d5-f66457c2f8f7","attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--61528841-379e-4fa3-a233-34c745764c18","2017-05-31T21:33:27.021Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--45e7f570-6a0b-4095-bf02-4bca05da6bae","attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--812b36a3-ed93-4b45-95c3-39a9ac9c36f5","2017-05-31T21:33:27.020Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--fe0aeb41-1a51-4152-8467-628256ea6adf","attack-pattern--62dfd1ca-52d5-483c-a84b-d6e80bf94b7b","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--ff93eedd-e788-4541-9a9b-ccead3df0d13","2017-05-31T21:33:27.029Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--ed202147-4026-4330-b5bd-1e8dfa8cf7cc","attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
"relationship","relationship--2e3b8b06-5148-4313-8b1b-d75789838c84","2018-01-16T16:13:52.465Z","2018-01-17T12:56:55.080Z","","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","mitigates","course-of-action--d2dce10b-3562-4d61-b2f5-7c6384b038e2","attack-pattern--a127c32c-cbb0-4f9d-be07-881a792408ec","['marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168']","2.1","2.1.0","['enterprise-attack']","identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5","1.0","",""
